order_id,ship_date,buyer_region,product_category,order_value_usd,buyer_tenure_yrs,new_buyer,payment_terms_days,route_risk_flag,rep_confidence_score,loss_recorded,loss_type,loss_amount_usd,days_to_loss_recorded,notes
806,2025-03-27,EU-West,beauty,13136.92,8.3,0,90,low,0.43,1,late_payment,467.11,74.0,payment delayed
130,2024-12-04,EU-East,home_appliance,28868.88,1.3,0,30,medium,0.57,1,late_payment,821.02,29.0,paid 40 days late
338,2024-04-27,EU-North,home_appliance,5431.53,2.3,0,30,medium,0.58,0,none,0.0,,
1388,2024-07-30,EU-West,beauty,9304.27,1.3,0,0,medium,0.82,0,none,0.0,,
609,2025-01-26,EU-North,home_appliance,11844.8,3.8,0,60,medium,0.11,0,none,0.0,,
196,2024-07-04,EU-West,cleaning,20732.75,4.2,0,30,low,0.62,0,none,0.0,,
910,2024-09-05,EU-West,pet_care,7516.55,0.5,1,30,medium,0.36,0,none,0.0,,
585,2024-03-25,EU-South,cleaning,11112.89,4.3,0,0,low,0.75,0,none,0.0,,
104,2024-01-13,EU-South,beauty,21316.68,0.4,1,60,medium,0.14,0,none,0.0,,
1285,2024-01-13,EU-South,home_appliance,3829.08,0.9,1,60,low,0.05,0,none,0.0,,
1299,2024-02-13,EU-North,beauty,46128.83,6.3,0,60,low,0.31,0,none,0.0,,
720,2025-01-22,EU-South,home_appliance,5114.26,9.5,0,60,medium,0.36,0,none,0.0,,
885,2024-12-18,EU-West,home_appliance,5332.64,6.2,0,60,low,0.54,0,none,0.0,,
777,2025-01-02,EU-North,beauty,12704.73,2.6,0,30,low,0.5,0,none,0.0,,
850,2024-03-12,EU-South,home_appliance,11409.99,2.4,0,0,medium,0.45,0,none,0.0,,
895,2024-08-12,EU-North,home_appliance,6266.93,9.5,0,0,low,0.56,0,none,0.0,,
228,2024-02-14,EU-East,home_appliance,3229.35,3.7,0,30,medium,0.58,0,none,0.0,,
1309,2024-07-15,,home_appliance,8815.9,5.5,0,60,low,0.24,0,none,0.0,,
127,2024-04-02,EU-West,beauty,4627.39,2.7,0,60,low,0.74,0,none,0.0,,
406,2024-09-15,EU-South,cleaning,11832.86,4.0,0,60,low,0.67,1,default,5930.99,25.0,non-payment - escalated
776,2025-01-15,EU-South,beauty,21015.3,3.4,0,0,low,0.3,0,none,0.0,,
822,2024-09-08,EU-East,beauty,5550.04,2.5,0,30,medium,0.68,0,none,0.0,,
712,2024-12-21,EU-North,beauty,9638.99,3.2,0,30,high,0.35,0,none,0.0,,
1313,2024-01-17,EU-East,home_appliance,18445.75,10.1,0,60,high,0.25,1,freight_overrun,287.48,88.0,container reweigh cost
1061,2024-11-14,EU-South,pet_care,17808.67,1.6,0,30,medium,0.71,0,none,0.0,,
304,2024-05-17,EU-East,cleaning,9105.92,2.9,0,0,medium,0.54,1,freight_overrun,812.48,117.0,extra freight billed
268,2024-08-04,EU-West,home_appliance,7159.78,1.4,0,0,low,0.66,0,none,0.0,,
546,2024-10-07,EU-East,pet_care,24665.47,1.8,0,0,medium,0.8,0,none,0.0,,
213,2024-02-04,EU-West,cleaning,4364.36,10.4,0,0,low,0.39,0,none,0.0,,
897,2024-06-02,EU-West,cleaning,8777.84,4.9,0,60,medium,0.65,0,none,0.0,,
917,2025-04-19,EU-West,home_appliance,15310.65,1.5,0,30,medium,0.48,0,none,0.0,,"minor delay, no cost"
676,2025-06-12,EU-West,beauty,7702.93,4.7,0,30,medium,0.41,0,none,0.0,,
815,2024-01-02,EU-West,pet_care,20407.68,4.4,0,30,medium,0.44,0,none,0.0,,
343,2024-03-11,EU-South,home_appliance,7140.29,2.1,0,30,low,0.72,0,none,0.0,,
550,2024-10-31,EU-East,pet_care,20979.07,4.5,0,0,low,0.55,0,none,0.0,,
967,2025-06-04,EU-South,home_appliance,14266.25,2.2,0,30,high,0.48,0,none,0.0,,
296,2024-04-23,EU-South,beauty,12708.04,2.0,0,30,medium,0.36,1,freight_overrun,415.05,82.0,container reweigh cost
696,2024-03-27,EU-East,home_appliance,10668.05,0.7,1,0,low,0.47,0,none,0.0,,
74,2025-02-25,EU-West,beauty,7668.68,8.5,0,60,medium,0.67,0,none,0.0,,
606,2025-05-02,EU-North,pet_care,17111.22,7.1,0,30,low,0.66,0,none,0.0,,
105,2024-11-26,EU-North,pet_care,14857.75,3.1,0,30,low,0.58,0,none,0.0,,
646,2024-09-13,EU-South,home_appliance,6196.65,2.1,0,30,low,0.43,0,none,0.0,,"minor delay, no cost"
1365,2024-09-17,EU-East,home_appliance,5740.57,9.1,0,0,low,0.69,0,none,0.0,,
1041,2024-04-22,EU-West,pet_care,9416.16,8.5,0,0,low,0.59,1,dispute,,18.0,
440,2025-06-19,EU-North,cleaning,11203.53,4.0,0,0,low,0.55,0,none,0.0,,
1020,2024-11-25,EU-East,pet_care,4063.1,9.5,0,30,medium,0.55,0,none,0.0,,
92,2024-02-01,EU-North,pet_care,56712.44,5.2,0,30,medium,0.58,0,none,0.0,,
1113,2024-02-07,EU-North,home_appliance,14969.57,12.0,0,60,medium,0.29,0,none,0.0,,
1217,2024-05-27,EU-West,home_appliance,10078.64,7.8,0,0,medium,0.53,0,none,0.0,,
909,2025-04-01,EU-West,beauty,26800.25,4.0,0,60,medium,0.26,0,none,0.0,,
103,2024-08-08,EU-West,beauty,8799.83,3.4,0,60,medium,0.27,0,none,0.0,,
239,2025-03-25,EU-West,home_appliance,5715.97,3.4,0,30,high,0.57,1,default,,55.0,buyer did not pay
1184,2024-03-04,EU-West,home_appliance,7932.41,3.2,0,30,medium,0.8,0,none,0.0,,
943,2024-08-07,EU-West,cleaning,6353.25,5.7,0,60,low,0.42,0,none,0.0,,
939,2024-06-24,EU-South,beauty,4755.01,6.1,0,90,medium,0.45,0,none,0.0,,
6,2025-01-09,EU-South,home_appliance,2854.19,11.6,0,60,low,0.27,1,dispute,915.96,29.0,buyer disputes invoice
1262,2024-07-09,EU-East,beauty,4116.2,2.4,0,30,low,0.4,0,none,0.0,,
966,2025-05-29,EU-East,cleaning,5728.26,2.8,0,90,low,0.43,0,none,0.0,,
19,2024-01-01,EU-South,pet_care,15477.33,1.8,0,30,medium,0.4,0,none,0.0,,
122,2024-11-16,EU-North,beauty,5308.94,0.8,1,30,medium,0.4,0,none,0.0,,
662,2024-10-21,EU-South,home_appliance,7002.08,7.3,0,0,low,0.58,0,none,0.0,,
1172,2024-05-16,EU-North,beauty,3471.48,3.8,0,30,medium,0.64,0,none,0.0,,
275,2024-07-30,EU-North,cleaning,7370.15,5.0,0,0,low,0.88,0,none,0.0,,
434,2024-02-02,EU-South,home_appliance,16026.97,2.1,0,30,low,0.46,0,none,0.0,,
812,2024-07-27,EU-West,beauty,14733.97,4.9,0,60,medium,0.42,0,none,0.0,,
1300,2025-03-06,EU-West,pet_care,9775.96,2.5,0,60,low,0.31,0,none,0.0,,
1314,2024-02-27,EU-West,home_appliance,9233.12,6.2,0,60,medium,0.53,0,none,0.0,,
182,2024-08-11,EU-South,home_appliance,18741.71,0.9,1,30,medium,0.23,0,none,0.0,,
185,2025-06-04,EU-North,cleaning,4059.98,7.0,0,0,low,0.46,0,none,0.0,,
407,2025-02-28,EU-West,home_appliance,7491.73,5.5,0,30,low,0.69,0,none,0.0,,
866,2024-07-04,,home_appliance,27466.42,5.3,0,60,medium,0.1,0,none,0.0,,
521,2025-01-28,EU-South,beauty,5358.31,0.4,1,60,low,0.06,0,none,0.0,,
1004,2025-01-24,EU-West,pet_care,5823.59,6.2,0,90,low,0.52,0,none,0.0,,
381,2024-05-08,EU-East,home_appliance,5558.64,4.6,0,0,low,0.45,0,none,0.0,,
428,2024-08-29,EU-South,beauty,12560.45,5.1,0,30,low,0.69,0,none,0.0,,
79,2025-03-16,EU-East,beauty,3555.6,2.3,0,30,low,0.77,0,none,0.0,,
1010,2025-03-19,EU-East,pet_care,18582.95,6.5,0,30,low,0.82,0,none,0.0,,
1372,2024-08-20,EU-South,cleaning,10105.99,5.7,0,0,low,0.65,0,none,0.0,,
608,2025-04-29,EU-West,home_appliance,8411.4,4.2,0,30,low,0.62,0,none,0.0,,
1236,2025-01-17,EU-West,beauty,32550.73,5.3,0,60,medium,0.36,0,none,0.0,,
1385,2024-09-23,EU-South,home_appliance,4914.82,1.3,0,60,high,0.71,1,freight_overrun,897.21,16.0,container reweigh cost
1268,2024-10-31,EU-South,home_appliance,7980.29,3.1,0,60,low,0.28,1,late_payment,275.61,78.0,
1058,2024-10-15,EU-West,home_appliance,8779.17,7.2,0,60,low,0.51,0,none,0.0,,
1092,2024-09-22,EU-North,beauty,4502.3,5.0,0,0,medium,0.85,0,none,0.0,,
1102,2024-06-27,EU-West,cleaning,8789.29,8.6,0,30,high,0.58,0,none,0.0,,
1130,2024-12-28,EU-South,cleaning,31728.27,0.8,1,60,medium,0.09,0,none,0.0,,
1223,2024-04-07,EU-South,home_appliance,24752.16,5.1,0,30,low,0.62,0,none,0.0,,
959,2024-11-11,EU-East,pet_care,6066.42,5.8,0,30,medium,0.65,0,none,0.0,,
560,2025-02-06,EU-East,cleaning,9483.93,5.9,0,30,medium,0.54,0,none,0.0,,
847,2024-06-30,EU-West,home_appliance,12287.06,5.7,0,60,low,0.51,0,none,0.0,,buyer queried ETA
691,2025-05-25,EU-West,beauty,36827.33,1.2,0,30,low,0.51,0,none,0.0,,
1377,2024-01-20,EU-North,cleaning,5619.28,3.8,0,60,high,0.36,0,none,0.0,,
1298,2024-06-04,EU-West,home_appliance,11082.96,10.6,0,0,medium,0.45,0,none,0.0,,
437,2024-07-05,EU-West,home_appliance,17047.61,3.5,0,30,medium,0.74,0,none,0.0,,
491,2024-07-12,EU-North,home_appliance,15228.28,6.2,0,30,medium,0.71,0,none,0.0,,
1390,2024-06-16,EU-West,beauty,7998.29,5.2,0,30,medium,0.6,0,none,0.0,,
1277,2024-10-29,EU-West,beauty,11155.29,5.9,0,30,medium,0.51,0,none,0.0,,
70,2025-04-12,EU-East,home_appliance,2589.2,4.5,0,90,medium,0.3,0,none,0.0,,
809,2024-02-23,EU-East,home_appliance,30449.91,0.5,1,0,low,0.25,0,none,0.0,,
1185,2024-04-12,EU-West,home_appliance,4577.3,4.6,0,0,low,0.37,0,none,0.0,,
12,2025-01-16,EU-South,pet_care,16727.94,4.7,0,30,medium,0.7,0,none,0.0,,
145,2025-01-08,EU-East,beauty,16758.63,0.8,1,30,low,0.0,0,none,0.0,,
918,2025-04-22,EU-West,cleaning,12626.51,0.8,1,30,low,0.17,0,none,0.0,,
640,2024-04-30,EU-South,cleaning,8140.0,2.6,0,30,low,0.64,0,none,0.0,,
177,2025-04-12,,cleaning,12710.14,1.9,0,90,low,0.68,1,dispute,1738.47,65.0,chargeback pending
995,2025-01-20,EU-South,beauty,72526.41,4.6,0,60,low,0.19,0,none,0.0,,
441,2025-01-14,EU-South,home_appliance,15351.63,0.6,1,0,low,0.49,1,return,880.19,51.0,buyer returned partial shipment
522,2024-03-28,EU-West,home_appliance,7814.99,6.7,0,30,low,0.52,0,none,0.0,,
1378,2024-11-09,EU-South,beauty,6463.14,1.3,0,90,medium,0.55,0,none,0.0,,
1005,2025-02-08,EU-North,pet_care,2993.27,5.6,0,60,medium,0.51,0,none,0.0,,
144,2024-12-07,EU-East,home_appliance,18502.46,7.3,0,60,high,0.52,1,freight_overrun,142.02,32.0,
754,2024-02-19,EU-East,cleaning,5070.94,6.5,0,0,medium,0.5,0,none,0.0,,
520,2024-07-04,EU-South,pet_care,31288.67,1.5,0,0,low,0.61,0,none,0.0,,
823,2025-06-16,EU-West,beauty,16356.95,2.2,0,30,low,0.21,0,none,0.0,,
429,2024-08-24,EU-West,pet_care,5360.21,0.6,1,60,low,0.25,0,none,0.0,,
613,2025-03-27,EU-South,home_appliance,10357.44,4.8,0,60,high,0.52,0,none,0.0,,
1033,2024-12-29,EU-East,beauty,7276.28,0.9,1,30,high,0.29,0,none,0.0,,
157,2025-01-25,EU-West,pet_care,6225.62,1.3,0,0,medium,0.38,0,none,0.0,,
540,2024-12-22,EU-South,home_appliance,2259.81,1.1,0,30,high,0.88,0,none,0.0,,
462,2025-05-06,EU-West,pet_care,7385.04,3.3,0,60,high,0.16,0,none,0.0,,
577,2024-08-15,EU-South,beauty,21188.59,3.7,0,60,low,0.55,0,none,0.0,,
256,2024-01-29,EU-North,beauty,52741.39,1.1,0,0,low,0.44,0,none,0.0,,
980,2024-03-20,EU-West,cleaning,13513.7,1.3,0,30,high,0.34,0,none,0.0,,
1186,2024-08-21,EU-South,beauty,15773.45,7.7,0,60,medium,0.35,0,none,0.0,,
1007,2025-01-04,EU-South,beauty,70248.07,3.0,0,90,high,0.39,0,none,0.0,,
561,2024-11-06,EU-West,cleaning,7266.52,3.7,0,30,low,0.9,0,none,0.0,,
209,2024-07-04,EU-West,beauty,30334.26,2.6,0,90,low,0.57,0,none,0.0,,
911,2025-04-10,EU-North,pet_care,25775.54,5.4,0,30,high,0.57,0,none,0.0,,
2,2024-10-10,EU-East,home_appliance,26224.51,3.0,0,90,low,0.5,0,none,0.0,,
270,2024-07-01,EU-West,pet_care,20790.03,1.8,0,30,high,0.62,0,none,0.0,,
266,2025-06-22,EU-West,pet_care,3349.33,3.1,0,30,medium,0.8,0,none,0.0,,
915,2024-05-24,EU-South,beauty,17984.45,0.5,1,30,low,0.14,0,none,0.0,,
231,2024-10-10,EU-West,beauty,41026.77,0.6,1,90,medium,0.06,0,none,0.0,,
1375,2024-06-01,EU-South,cleaning,6311.01,2.8,0,30,low,0.53,0,none,0.0,,
1120,2025-01-07,EU-South,home_appliance,9968.99,1.4,0,90,high,0.06,0,none,0.0,,
1370,2024-07-12,EU-West,pet_care,24186.01,7.3,0,30,low,0.7,1,dispute,,76.0,quality complaint raised
865,2024-12-20,EU-West,beauty,3741.84,6.7,0,0,high,0.83,0,none,0.0,,
1067,2024-10-25,EU-West,pet_care,19693.45,1.2,0,60,medium,0.15,0,none,0.0,,
874,2025-06-02,EU-West,pet_care,5791.54,2.6,0,90,low,0.22,0,none,0.0,,
1246,2024-07-06,EU-West,pet_care,3799.3,1.8,0,30,medium,0.68,0,none,0.0,,
399,2024-10-03,EU-East,beauty,24005.6,3.8,0,60,medium,0.11,1,freight_overrun,529.12,9.0,carrier surcharge applied
1271,2024-07-07,EU-South,cleaning,5504.86,11.6,0,30,medium,0.55,0,none,0.0,,
46,2024-03-20,EU-South,beauty,20872.43,4.5,0,60,medium,0.23,0,none,0.0,,
162,2024-04-15,EU-South,cleaning,17430.62,14.6,0,60,low,0.26,0,none,0.0,,
992,2024-07-24,EU-North,cleaning,11765.24,8.0,0,0,medium,0.49,0,none,0.0,,
728,2024-04-18,EU-West,home_appliance,41970.66,4.5,0,30,low,0.62,0,none,0.0,,
630,2024-04-02,EU-South,beauty,8117.57,4.4,0,0,low,0.6,0,none,0.0,,
289,2024-02-26,EU-East,beauty,16564.44,5.8,0,30,medium,0.67,0,none,0.0,,
1060,2025-06-06,EU-North,beauty,4727.71,9.2,0,0,low,0.95,0,none,0.0,,
1359,2024-11-19,EU-North,cleaning,14548.48,2.6,0,30,medium,0.45,0,none,0.0,,buyer queried ETA
576,2025-04-26,EU-East,home_appliance,10902.6,1.9,0,0,low,0.57,0,none,0.0,,
851,2024-01-02,EU-West,beauty,5654.69,3.7,0,90,low,0.24,0,none,0.0,,
912,2025-02-19,EU-South,home_appliance,10261.52,7.6,0,0,low,0.66,0,none,0.0,,
1255,2024-10-05,EU-West,beauty,7994.86,2.1,0,30,low,0.59,0,none,0.0,,
1264,2024-03-24,EU-South,home_appliance,18520.86,11.4,0,0,medium,0.73,0,none,0.0,,
933,2025-04-24,EU-East,pet_care,13926.08,3.8,0,30,high,0.57,0,none,0.0,,
1101,2025-01-14,EU-West,home_appliance,7918.28,6.7,0,90,low,0.48,0,none,0.0,,
1208,2024-11-02,EU-East,home_appliance,9552.79,2.3,0,90,low,0.3,1,late_payment,282.06,38.0,
248,2024-09-02,EU-East,cleaning,7237.63,5.1,0,60,low,0.53,0,none,0.0,,
477,2024-11-30,EU-East,home_appliance,20168.63,6.0,0,30,medium,0.57,0,none,0.0,,
86,2024-02-07,EU-West,home_appliance,4808.59,3.4,0,60,low,0.62,0,none,0.0,,
470,2024-09-03,EU-East,pet_care,12385.91,2.6,0,0,medium,0.42,0,none,0.0,,
226,2025-05-23,EU-South,cleaning,5911.23,2.2,0,30,medium,0.68,0,none,0.0,,
775,2024-03-15,EU-West,beauty,6387.28,2.1,0,60,low,0.15,1,dispute,997.92,49.0,quality complaint raised
332,2025-02-11,EU-West,home_appliance,5476.8,0.7,1,60,low,0.04,0,none,0.0,,
234,2024-05-28,,cleaning,9534.65,2.6,0,60,low,0.24,0,none,0.0,,
589,2025-03-03,EU-West,pet_care,14908.3,1.7,0,60,low,0.13,0,none,0.0,,
476,2024-03-02,EU-West,cleaning,4828.9,4.5,0,30,medium,0.65,1,return,,79.0,QC reject on arrival
600,2025-05-24,EU-North,beauty,13927.13,1.9,0,30,medium,0.76,0,none,0.0,,
422,2024-01-17,EU-West,beauty,6070.8,2.5,0,0,medium,0.55,0,none,0.0,,
183,2024-06-19,EU-East,beauty,5970.61,0.3,1,30,low,0.24,0,none,0.0,,
989,2024-12-01,EU-West,cleaning,11613.49,2.1,0,30,low,0.69,0,none,0.0,,
1001,2024-11-11,EU-West,beauty,6179.05,5.8,0,30,low,0.58,0,none,0.0,,
50,2025-02-12,EU-West,home_appliance,9513.73,7.6,0,0,low,0.52,0,none,0.0,,
1305,2025-03-06,EU-South,cleaning,9682.27,1.7,0,30,low,0.32,0,none,0.0,,
1030,2024-01-17,EU-East,cleaning,13525.05,4.0,0,60,medium,0.11,1,dispute,297.05,43.0,
530,2024-12-02,EU-West,beauty,9631.07,4.4,0,30,low,0.69,0,none,0.0,,
1259,2024-03-18,EU-East,home_appliance,20093.71,5.9,0,60,medium,0.26,0,none,0.0,,
487,2024-01-10,EU-East,home_appliance,11831.93,1.4,0,60,high,0.4,0,none,0.0,,
498,2024-04-03,EU-North,home_appliance,14502.2,3.8,0,60,low,0.41,0,none,0.0,,
107,2024-10-11,EU-East,cleaning,6215.42,1.5,0,0,medium,0.95,0,none,0.0,,n/a
444,2024-02-04,EU-West,pet_care,3468.13,0.9,1,30,low,0.29,0,none,0.0,,
647,2025-06-08,EU-West,beauty,9400.94,8.2,0,90,high,0.5,1,freight_overrun,,72.0,
1037,2024-03-28,EU-West,beauty,21233.39,1.7,0,30,low,0.72,0,none,0.0,,
727,2024-05-02,EU-West,home_appliance,13960.91,7.2,0,30,low,0.44,0,none,0.0,,
191,2024-03-01,EU-South,home_appliance,3845.68,1.7,0,30,low,0.65,0,none,0.0,,"minor delay, no cost"
283,2024-07-20,EU-West,cleaning,4197.42,2.9,0,0,high,0.77,0,none,0.0,,
30,2024-01-04,EU-North,beauty,33753.97,1.6,0,60,low,0.43,0,none,0.0,,
170,2024-02-18,EU-South,beauty,10036.93,1.7,0,30,medium,0.73,0,none,0.0,,
1002,2024-07-23,EU-East,cleaning,7102.08,7.9,0,30,medium,0.8,0,none,0.0,,
1205,2024-06-26,EU-West,home_appliance,5505.61,2.8,0,30,medium,0.52,0,none,0.0,,
101,2025-03-19,EU-South,cleaning,22866.72,5.1,0,30,low,0.49,0,none,0.0,,
198,2024-09-13,EU-South,home_appliance,1454.37,1.1,0,0,low,0.48,0,none,0.0,,
496,2024-12-03,EU-East,home_appliance,18193.74,5.9,0,60,low,0.45,0,none,0.0,,
648,2025-03-11,EU-East,beauty,13336.86,5.2,0,0,low,0.78,0,none,0.0,,
988,2024-11-15,EU-West,home_appliance,26131.45,2.6,0,0,low,0.61,0,none,0.0,,
45,2024-05-03,EU-South,home_appliance,14055.37,1.9,0,30,medium,0.25,0,none,0.0,,
711,2024-03-05,EU-South,beauty,6789.89,5.1,0,30,low,0.69,0,none,0.0,,
374,2024-08-28,EU-West,pet_care,23175.19,1.1,0,30,medium,0.53,0,none,0.0,,
679,2024-08-22,,home_appliance,10727.78,6.2,0,60,medium,0.29,0,none,0.0,,buyer queried ETA
567,2025-06-13,EU-North,cleaning,85987.61,4.8,0,30,low,0.64,0,none,0.0,,
848,2024-09-10,EU-North,cleaning,41053.69,4.1,0,30,high,0.75,0,none,0.0,,
461,2025-03-28,EU-East,beauty,20278.77,1.3,0,90,medium,0.54,0,none,0.0,,
1156,2024-02-22,EU-West,cleaning,4724.69,5.2,0,60,low,0.16,0,none,0.0,,
40,2024-05-28,EU-North,pet_care,7153.38,3.5,0,60,medium,0.28,0,none,0.0,,
435,2025-04-15,,home_appliance,19607.47,4.6,0,90,medium,0.17,0,none,0.0,,
974,2024-05-24,EU-South,home_appliance,15799.58,5.8,0,0,high,0.71,0,none,0.0,,buyer queried ETA
1240,2024-05-23,EU-West,home_appliance,8285.93,3.2,0,0,medium,0.5,0,none,0.0,,
1008,2025-02-21,EU-West,home_appliance,7656.61,9.8,0,30,high,0.44,0,none,0.0,,
457,2024-06-22,EU-South,home_appliance,9126.5,1.2,0,60,low,0.08,0,none,0.0,,
261,2024-02-09,,home_appliance,17564.12,1.6,0,90,low,0.26,0,none,0.0,,
36,2024-07-22,EU-West,pet_care,8825.19,6.2,0,60,low,0.36,0,none,0.0,,
828,2025-04-12,EU-West,home_appliance,32004.01,3.6,0,0,low,0.54,0,none,0.0,,
310,2024-01-31,EU-West,home_appliance,14271.08,3.1,0,30,medium,0.42,0,none,0.0,,
277,2024-05-15,EU-West,cleaning,19753.25,4.4,0,60,low,0.26,0,none,0.0,,
637,2024-04-18,EU-North,pet_care,9839.93,4.6,0,30,medium,0.53,0,none,0.0,,
655,2024-04-21,EU-South,home_appliance,5670.46,0.8,1,30,medium,0.18,1,freight_overrun,240.16,58.0,carrier surcharge applied
623,2024-05-14,EU-South,home_appliance,9517.03,10.4,0,30,medium,0.66,1,dispute,4111.51,69.0,quality complaint raised
845,2024-05-16,EU-West,beauty,10455.83,11.0,0,0,medium,0.88,1,return,304.15,49.0,buyer returned partial shipment
394,2025-04-21,EU-North,cleaning,6193.3,4.3,0,0,medium,0.39,0,none,0.0,,
108,2024-01-13,EU-West,beauty,4761.49,4.5,0,60,medium,0.38,0,none,0.0,,
350,2024-07-09,EU-West,beauty,5251.37,8.8,0,0,low,0.69,0,none,0.0,,
525,2024-01-05,EU-West,home_appliance,12473.52,12.0,0,30,high,0.4,0,none,0.0,,
785,2025-04-22,EU-South,beauty,7953.86,10.5,0,0,low,0.5,0,none,0.0,,
48,2024-09-05,EU-West,beauty,10573.74,7.3,0,60,medium,0.44,0,none,0.0,,
204,2024-09-26,,pet_care,23995.27,4.2,0,30,medium,0.76,0,none,0.0,,
22,2024-04-03,EU-West,beauty,18221.96,1.7,0,30,medium,0.64,0,none,0.0,,
403,2024-06-10,EU-North,home_appliance,8669.17,5.4,0,30,medium,0.62,0,none,0.0,,
1108,2024-04-22,EU-West,pet_care,1931.55,5.2,0,60,low,0.36,1,dispute,890.17,100.0,quality complaint raised
1155,2025-05-26,EU-East,home_appliance,1924.03,5.8,0,90,medium,0.3,1,freight_overrun,,44.0,
990,2024-09-16,EU-North,home_appliance,15408.33,4.2,0,30,high,0.43,0,none,0.0,,
742,2024-05-22,EU-West,beauty,10025.39,3.1,0,30,low,0.7,0,none,0.0,,
1311,2024-10-05,EU-West,pet_care,8743.72,3.2,0,0,high,0.8,0,none,0.0,,
1148,2024-02-07,EU-South,home_appliance,10293.83,3.2,0,60,low,0.23,0,none,0.0,,
34,2024-04-12,EU-West,home_appliance,14819.45,12.4,0,60,low,0.4,0,none,0.0,,
788,2025-02-03,,beauty,29665.63,4.0,0,30,low,0.51,0,none,0.0,,
924,2024-02-12,EU-East,home_appliance,13117.58,4.6,0,30,medium,0.73,0,none,0.0,,
1044,2024-10-28,EU-North,beauty,2706.21,6.6,0,30,medium,0.34,0,none,0.0,,
1345,2024-08-17,EU-South,beauty,10451.49,13.8,0,90,low,0.44,0,none,0.0,,
1244,2024-01-18,EU-West,pet_care,8275.48,3.0,0,60,low,0.5,1,default,,71.0,non-payment - escalated
580,2025-05-31,EU-West,home_appliance,6191.94,1.4,0,30,medium,0.63,0,none,0.0,,
482,2024-12-22,EU-West,cleaning,19955.97,0.8,1,30,high,0.22,0,none,0.0,,
932,2024-09-01,EU-West,beauty,10892.3,2.9,0,0,medium,0.88,0,none,0.0,,
357,2024-02-01,EU-North,home_appliance,35537.6,0.4,1,0,low,0.02,0,none,0.0,,
1249,2025-06-21,EU-South,cleaning,4506.25,4.3,0,0,medium,0.68,0,none,0.0,,
760,2024-11-11,EU-East,home_appliance,21068.22,2.4,0,30,high,0.28,0,none,0.0,,
93,2024-11-11,EU-East,cleaning,5215.25,1.4,0,30,low,0.83,0,none,0.0,,
1176,2024-03-03,EU-North,cleaning,3927.29,2.8,0,0,low,0.55,0,none,0.0,,
1342,2024-02-15,EU-South,pet_care,6925.85,2.1,0,90,low,0.28,0,none,0.0,,
804,2024-04-25,EU-East,home_appliance,12662.52,7.3,0,30,low,0.47,0,none,0.0,,
746,2024-12-03,EU-East,pet_care,24761.07,1.9,0,30,medium,0.57,0,none,0.0,,
280,2024-06-09,EU-South,beauty,20744.42,2.0,0,0,low,0.69,0,none,0.0,,
765,2024-06-06,EU-South,pet_care,15445.77,4.5,0,0,medium,0.66,0,none,0.0,,
605,2025-06-14,EU-South,home_appliance,32250.45,4.2,0,0,low,0.77,0,none,0.0,,
1383,2024-01-01,EU-East,cleaning,6298.6,2.4,0,90,medium,0.13,0,none,0.0,,
401,2024-07-21,EU-West,cleaning,14417.58,7.5,0,30,low,0.61,0,none,0.0,,
258,2024-12-08,EU-West,pet_care,5787.62,2.0,0,0,medium,0.52,1,return,561.79,128.0,QC reject on arrival
945,2025-01-22,EU-East,cleaning,10891.54,6.7,0,60,medium,0.33,0,none,0.0,,
1097,2024-03-30,EU-West,beauty,26950.83,0.9,1,30,high,0.32,0,none,0.0,,
1220,2024-09-25,,pet_care,19697.91,1.8,0,60,medium,0.23,1,late_payment,,43.0,remittance overdue
1162,2025-05-27,EU-North,cleaning,12391.08,2.6,0,30,low,0.52,0,none,0.0,,
495,2025-01-26,EU-North,home_appliance,4662.46,9.6,0,30,low,0.44,0,none,0.0,,
773,2025-01-08,EU-East,beauty,14150.36,4.2,0,0,high,0.73,0,none,0.0,,
551,2025-01-11,EU-East,pet_care,7448.04,4.4,0,30,medium,0.52,0,none,0.0,,
202,2024-08-07,EU-South,home_appliance,5851.73,0.8,1,30,medium,0.13,0,none,0.0,,
313,2024-09-14,EU-West,pet_care,19872.68,1.3,0,0,low,0.56,0,none,0.0,,
291,2024-03-25,EU-South,cleaning,5493.58,5.6,0,60,low,0.46,0,none,0.0,,
1214,2024-03-03,EU-West,cleaning,52507.05,2.3,0,0,low,0.4,1,freight_overrun,407.75,35.0,extra freight billed
764,2024-01-20,EU-West,beauty,24971.62,0.7,1,30,high,0.1,0,none,0.0,,
1137,2024-02-04,EU-East,cleaning,4043.65,1.4,0,0,low,0.51,0,none,0.0,,
950,2024-02-17,EU-West,home_appliance,13349.53,3.6,0,60,medium,0.38,0,none,0.0,,
184,2025-06-13,EU-West,home_appliance,11579.63,2.2,0,60,low,0.31,1,dispute,1897.31,146.0,buyer disputes invoice
1177,2024-02-14,EU-East,cleaning,2067.62,2.5,0,0,low,0.68,0,none,0.0,,
1350,2025-01-20,EU-West,home_appliance,2976.86,6.3,0,60,medium,0.51,0,none,0.0,,
1069,2024-03-15,EU-West,beauty,5529.03,2.6,0,30,medium,0.88,1,freight_overrun,,65.0,
1031,2024-10-10,EU-East,pet_care,18944.75,10.0,0,30,low,0.48,0,none,0.0,,
251,2024-04-03,EU-North,home_appliance,11560.95,4.4,0,60,low,0.37,0,none,0.0,,
